property_type,area,bathrooms,bedrooms,parking_spots,neighborhood,rent,more_than_1_floor,furnished,barbecue_grill,kitchen,security,beach_distance,latitude,longitude
apartment,4.74493212836325,3,3,2,Boa Viagem,8.185071477532283,0,0,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,4.382026634673881,1,3,2,Boa Viagem,7.937374696163295,0,0,0,0,1,0.1535866437864342,-8.1092478,-34.8899247
apartment,4.248495242049359,3,2,1,Torre,7.495541943884256,0,0,0,1,0,4.713071497978603,-8.0424292,-34.9097309
apartment,4.143134726391533,2,2,1,Várzea,7.090076835776092,0,0,0,1,0,9.659189161012671,-8.0321729,-34.9543169
apartment,4.770684624465665,1,3,1,Boa Viagem,7.438383530044307,0,0,0,1,0,0.2746849157609685,-8.1106046,-34.89095798615213
apartment,4.31748811353631,2,2,1,Boa Viagem,7.90100705199242,0,0,1,0,1,0.4179401969169574,-8.1063523,-34.8913002
apartment,4.454347296253507,2,3,2,Boa Viagem,7.90100705199242,0,0,1,0,1,1.0515493927636683,-8.1270868,-34.9079663
apartment,3.6375861597263857,1,1,1,Paissandu,7.438383530044307,0,0,1,0,1,3.25811236839663,-8.0610083,-34.8990999
apartment,4.74493212836325,3,3,1,Parnamirim,8.268731832117737,0,0,1,0,1,5.347793314588808,-8.0331482,-34.9150779
apartment,3.912023005428146,2,2,2,Casa Forte,7.7406644019172415,0,0,0,0,1,5.2954397225225245,-8.0413815,-34.9150591
apartment,4.787491742782046,3,3,2,Casa Forte,8.055157731819678,0,0,0,0,0,5.876997050940563,-8.0326434,-34.9198542
apartment,3.5553480614894135,1,1,1,Madalena,7.549609165154532,0,1,0,0,1,4.176777159056447,-8.0563054,-34.9060124
apartment,4.31748811353631,2,2,1,Boa Viagem,7.7406644019172415,0,0,0,0,1,1.2644979036650392,-8.1266931,-34.9099144
apartment,3.9318256327243257,2,2,1,Pina,7.824046010856292,0,0,0,1,1,0.2766076645320864,-8.1019401,-34.8880855
apartment,3.9512437185814275,2,2,1,Boa Viagem,8.160518247477505,0,1,0,0,1,0.9048294413355404,-8.1261853,-34.9061275
apartment,3.5553480614894135,1,1,1,Boa Viagem,7.27931883541462,0,1,0,1,0,0.3760939540361263,-8.1345709,-34.9044586
apartment,4.174387269895637,2,3,1,Boa Vista,7.620705086838262,0,0,0,0,1,2.661010108885919,-8.0615336,-34.89196122829392
apartment,4.248495242049359,1,3,1,Jardim São Paulo,6.852242569051878,0,0,0,0,0,6.585640495392962,-8.0785154,-34.9402783
apartment,3.5553480614894135,1,1,1,Boa Viagem,7.600902459542082,0,1,0,0,1,0.1297550488938444,-8.119691,-34.8959229
apartment,3.5263605246161616,1,1,1,Pina,7.7406644019172415,0,1,1,0,1,1.1214343619273508,-8.0876561,-34.8913671
apartment,4.499809670330265,3,3,1,Boa Vista,7.575584651557793,0,0,0,0,0,3.145456061162254,-8.0517552,-34.893471206507286
apartment,4.127134385045092,1,3,2,Encruzilhada,7.600902459542082,0,0,0,0,1,2.701825281371107,-8.0339219,-34.8908133
apartment,4.564348191467836,3,3,1,Boa Viagem,7.904703913873747,0,0,0,0,0,0.5666294950631254,-8.1223405,-34.9014857
apartment,6.003887067106539,1,4,3,Boa Viagem,9.423837546238587,0,0,0,0,1,0.0600102899450652,-8.1227396,-34.8967529
apartment,4.31748811353631,2,3,1,Madalena,7.536363938404511,0,0,0,0,1,4.552737687435421,-8.0486187,-34.9074645
apartment,3.4011973816621555,1,1,1,Boa Viagem,7.600902459542082,0,1,0,0,1,0.8038302893748615,-8.1095853,-34.896832
apartment,4.060443010546419,2,2,1,Boa Viagem,7.8632667240095735,0,1,0,0,1,0.7515783819224551,-8.1139123,-34.8991564
apartment,4.454347296253507,3,3,2,Madalena,8.038189179973203,0,0,1,0,1,4.543509846810334,-8.050698950000001,-34.90697487185864
apartment,3.9889840465642745,1,2,1,Ilha do Leite,7.3777589082278725,0,0,0,0,0,2.3931407215199005,-8.065231449999999,-34.89236708850922
apartment,4.499809670330265,2,2,1,Casa Amarela,7.972121128921655,0,1,0,0,1,5.8384048146494365,-8.0246343,-34.917753
apartment,3.5553480614894135,1,1,1,Casa Amarela,7.549609165154532,0,1,0,0,1,4.628323221939188,-8.0261687,-34.9067176
apartment,3.828641396489095,2,2,0,Boa Viagem,6.907755278982137,0,0,0,1,0,0.265429071583561,-8.1312276,-34.902002
apartment,4.382026634673881,3,2,1,Boa Viagem,8.006367567650246,0,1,0,0,0,0.2238668628625175,-8.1170065,-34.8951335
apartment,5.176149732573829,1,4,3,Boa Viagem,8.955448122347393,0,0,0,0,1,0.1218048178068074,-8.1018264,-34.8862846
apartment,3.871201010907891,1,1,0,Boa Vista,6.745236349484363,0,0,0,0,0,2.249189443494944,-8.06132415,-34.88450395802437
apartment,3.5553480614894135,1,1,1,Boa Viagem,7.7406644019172415,0,1,0,0,1,0.3245298643694608,-8.1182483,-34.8969711
apartment,4.174387269895637,1,3,1,Boa Viagem,7.824046010856292,0,0,0,0,1,0.2358237390220283,-8.12432,-34.898888
apartment,5.159055299214529,1,4,3,Boa Viagem,8.922658299524402,0,0,0,0,1,0.1396041264720685,-8.1447856,-34.9062251
apartment,4.605170185988092,1,3,1,Iputinga,7.22983877815125,0,0,0,1,0,7.89432343134217,-8.042688,-34.9386063
apartment,3.6375861597263857,1,1,1,Boa Viagem,7.3777589082278725,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,4.382026634673881,1,2,1,Boa Viagem,7.365180126021013,0,0,0,1,0,0.5293909780303374,-8.1314395,-34.9047112
apartment,3.5263605246161616,1,1,1,Boa Viagem,7.495541943884256,0,1,0,0,1,0.6383989926404443,-8.1112125,-34.8959199
apartment,4.007333185232471,2,2,1,Boa Viagem,8.131530710604252,0,0,0,1,0,0.0938971282652827,-8.1199395,-34.8957061
apartment,3.367295829986474,1,1,1,Boa Viagem,7.3777589082278725,0,1,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,4.174387269895637,2,2,1,Boa Viagem,7.7406644019172415,0,0,0,0,1,0.3245298643694608,-8.1182483,-34.8969711
apartment,4.477336814478207,2,3,1,Boa Vista,7.3777589082278725,0,0,0,0,0,3.357018297752175,-8.057872549999999,-34.89734005030554
apartment,4.394449154672439,3,3,2,Boa Viagem,8.268731832117737,0,0,1,0,1,0.1962171652176594,-8.1161778,-34.894659
apartment,4.663439094112067,3,3,2,Boa Viagem,8.131530710604252,0,0,1,0,1,0.533506441837032,-8.1334699,-34.905631
apartment,3.367295829986474,1,1,1,Boa Viagem,7.919356190660617,0,1,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,3.713572066704308,1,1,1,Madalena,7.047517221357296,0,0,0,0,0,4.153175704244611,-8.0581295,-34.9071394
apartment,4.700480365792417,1,3,2,Parnamirim,8.160518247477505,0,0,0,0,0,4.505490422731089,-8.0328324,-34.907295
apartment,4.584967478670572,1,3,2,Boa Viagem,8.980927207648378,0,0,0,0,1,1.0939820328088528,-8.1165382,-34.9042079
apartment,4.74493212836325,3,3,1,Boa Viagem,8.268731832117737,0,1,1,0,1,0.5566656450733077,-8.1237396,-34.9018334
apartment,4.61512051684126,2,3,1,Boa Viagem,7.90100705199242,0,0,0,0,1,0.9784670036389564,-8.1258765,-34.9067196
apartment,5.991464547107982,1,4,5,Pina,10.126631103850338,0,0,0,0,1,0.0329553595213586,-8.0973128,-34.8834512
apartment,4.442651256490317,3,3,2,Tamarineira,7.9724660159745655,0,0,0,0,1,4.262700032156519,-8.0319773,-34.9048891
apartment,4.672828834461906,3,3,2,Madalena,7.886457270977689,0,0,0,0,0,3.992381324020714,-8.0574217,-34.9047666
apartment,3.9318256327243257,1,2,1,Casa Amarela,7.550135342488429,0,0,0,0,0,5.8384048146494365,-8.0246343,-34.917753
apartment,3.8066624897703196,1,1,1,Imbiribeira,6.620073206530356,0,0,0,0,0,1.3882641093233734,-8.1126521,-34.9050226
apartment,5.37989735354046,4,4,3,Boa Viagem,8.536995818712418,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,5.19295685089021,5,4,3,Boa Viagem,8.779557455883728,0,0,0,0,1,0.4733892561950962,-8.1079255,-34.892727
apartment,4.700480365792417,2,3,2,Boa Viagem,8.006367567650246,0,0,0,0,1,1.2644979036650392,-8.1266931,-34.9099144
apartment,3.5553480614894135,1,1,1,Boa Viagem,6.745236349484363,0,0,0,1,0,0.2009615714562431,-8.1135401,-34.8922088
apartment,5.087596335232384,1,3,1,Boa Viagem,7.948031990637284,0,0,0,0,0,0.1046372988405684,-8.133819899999999,-34.901602271073216
apartment,4.394449154672439,1,3,0,Casa Amarela,7.27931883541462,0,0,0,1,0,5.8384048146494365,-8.0246343,-34.917753
apartment,4.442651256490317,2,2,1,Boa Viagem,7.824046010856292,0,0,0,0,0,0.0938998592299474,-8.1399699,-34.9033176
apartment,4.941642422609304,3,3,2,Casa Forte,7.824046010856292,0,0,0,1,0,5.254212956451181,-8.0371424,-34.9146192
apartment,3.58351893845611,1,1,1,Boa Viagem,7.438383530044307,0,1,1,0,1,0.6866580878219425,-8.1127734,-34.897669
apartment,4.060443010546419,2,2,1,Pina,8.006367567650246,0,1,0,1,0,0.3949442161797805,-8.095166,-34.8859365
apartment,3.9318256327243257,1,2,0,Boa Vista,7.170119543449628,0,0,0,0,0,2.3437239625230526,-8.0617501,-34.8872674
apartment,3.4011973816621555,1,1,1,Graças,7.495541943884256,0,1,0,0,1,3.507779793137915,-8.0471419,-34.8981008
apartment,5.075173815233827,1,4,3,Boa Viagem,8.779557455883728,0,0,0,0,1,0.1200353374835375,-8.1396537,-34.9032052
apartment,3.6109179126442243,1,1,1,Boa Viagem,7.600902459542082,0,1,0,0,1,0.1276784350792172,-8.1158134,-34.8932917
apartment,5.438079308923196,4,5,3,Boa Viagem,8.699514748210191,0,0,0,0,0,0.1194417231795106,-8.1402909,-34.9038613
apartment,4.499809670330265,2,3,2,Boa Viagem,8.09009578318096,0,0,1,0,1,0.4034020735192404,-8.1140242,-34.8952478
apartment,3.912023005428146,1,2,2,Casa Forte,7.740229524763182,0,0,0,0,1,5.691941074711678,-8.0337811,-34.9183073
apartment,4.2626798770413155,3,2,1,Imbiribeira,7.90100705199242,0,0,0,0,1,1.7652480185840782,-8.1101578,-34.9075502
apartment,3.6109179126442243,1,1,1,Boa Viagem,7.438383530044307,0,1,0,0,1,0.5425408298715771,-8.1105394,-34.8946475
apartment,4.248495242049359,2,3,1,Boa Viagem,7.709308333385869,0,0,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,3.9889840465642745,2,2,1,Jaqueira,8.220941168281389,0,0,0,0,0,3.984686144433293,-8.0359157,-34.9029636
apartment,3.5553480614894135,1,1,1,Pina,7.649692623711514,0,1,0,0,1,1.1981077866653391,-8.0963033,-34.8946884
apartment,3.5263605246161616,1,1,1,Santo Amaro,7.495541943884256,0,0,0,0,1,2.6840850126298648,-8.0522661,-34.8887143
apartment,3.9512437185814275,1,2,1,Casa Amarela,7.549609165154532,0,0,0,0,1,5.8384048146494365,-8.0246343,-34.917753
apartment,3.912023005428146,1,1,1,Boa Viagem,7.549609165154532,0,1,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,5.1647859739235145,1,4,3,Boa Viagem,8.987196820661973,0,0,1,0,1,0.7377527661337858,-8.111654,-34.8971319
apartment,3.4011973816621555,1,1,1,Casa Forte,7.549609165154532,0,1,1,0,1,5.597965440904693,-8.0309812,-34.9170309
apartment,5.1647859739235145,2,4,2,Boa Viagem,8.565983355585669,0,0,1,0,1,0.3028261791733712,-8.1439185,-34.9074365
apartment,4.382026634673881,2,3,1,Boa Vista,7.4673710669175595,0,0,0,1,0,2.101712208246607,-8.0618222,-34.8819351
apartment,4.007333185232471,1,2,0,Imbiribeira,6.684611727667927,0,0,0,0,0,1.6314627904828012,-8.1188631,-34.9105289
apartment,4.941642422609304,3,3,1,Pina,8.612503371220562,0,0,0,0,0,0.0329553595213586,-8.0973128,-34.8834512
apartment,4.0943445622221,2,2,1,Torre,7.313220387090301,0,0,0,0,0,4.54183786652423,-8.0385769,-34.908218
apartment,3.912023005428146,1,2,1,Madalena,7.600902459542082,0,0,0,1,1,4.680627819661518,-8.0508853,-34.9082074
apartment,3.6109179126442243,1,1,1,Espinheiro,7.549609165154532,0,0,0,1,1,2.8506329530087404,-8.0440056,-34.8926061
apartment,3.4011973816621555,1,1,1,Boa Viagem,7.549609165154532,0,1,0,1,0,0.6383989926404443,-8.1112125,-34.8959199
apartment,4.406719247264253,2,2,1,Boa Viagem,7.600902459542082,0,0,0,0,0,0.03094776868688,-8.1364165,-34.9016825
apartment,4.382026634673881,2,2,2,Boa Viagem,8.006367567650246,0,0,0,0,0,0.3795777353639336,-8.1389837,-34.9058445
apartment,4.787491742782046,3,3,1,Boa Viagem,7.824046010856292,0,0,0,0,0,0.630532220694912,-8.133342,-34.9065158
apartment,3.912023005428146,1,1,1,Boa Viagem,7.696212639346407,0,0,1,0,1,0.2933769603951061,-8.1071486,-34.8905004
apartment,3.6888794541139363,1,1,1,Boa Viagem,7.783224016336037,0,1,0,0,1,0.3245298643694608,-8.1182483,-34.8969711
apartment,3.784189633918261,1,2,1,Parnamirim,8.160518247477505,0,1,0,0,1,4.620483066668919,-8.0344855,-34.908601
apartment,3.2188758248682006,1,1,1,Boa Viagem,7.438383530044307,0,1,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,4.574710978503383,2,2,1,Graças,7.696212639346407,0,0,0,0,0,3.759485288804736,-8.0451664,-34.9007686
apartment,4.060443010546419,2,2,1,Boa Viagem,8.160518247477505,0,1,0,0,1,0.2500003925559662,-8.1146877,-34.8928998
apartment,3.4011973816621555,1,1,1,Parnamirim,7.549609165154532,0,1,0,0,1,5.00067435729679,-8.0326444,-34.911818
apartment,4.0943445622221,2,3,1,Encruzilhada,7.716460800176355,0,0,1,0,1,2.701825281371107,-8.0339219,-34.8908133
apartment,4.356708826689592,1,2,1,Boa Viagem,8.006700845440367,0,0,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,4.941642422609304,5,4,2,Boa Viagem,8.476371196895983,0,0,1,0,1,0.3763763444041921,-8.1200732,-34.8987337
apartment,4.941642422609304,3,4,2,Boa Viagem,8.411832675758411,0,0,0,1,0,0.4768367596161392,-8.110427,-34.8938452
apartment,4.343805421853684,2,3,1,Rosarinho,7.8632667240095735,0,0,1,0,1,3.508070994208348,-8.0345431,-34.8984091
apartment,3.912023005428146,2,2,1,Casa Forte,7.7406644019172415,0,0,0,0,1,5.2954397225225245,-8.0413815,-34.9150591
apartment,4.962844630259907,1,3,2,Parnamirim,8.422882511944996,0,0,1,0,1,5.347793314588808,-8.0331482,-34.9150779
apartment,3.6109179126442243,1,1,1,Boa Viagem,7.495541943884256,0,1,0,0,1,0.3245298643694608,-8.1182483,-34.8969711
apartment,3.4011973816621555,1,1,1,Casa Forte,7.377133712833954,0,0,1,0,1,5.597965440904693,-8.0309812,-34.9170309
apartment,3.970291913552122,1,2,1,Boa Viagem,7.9724660159745655,0,0,0,0,1,0.6383989926404443,-8.1112125,-34.8959199
apartment,4.663439094112067,4,3,2,Torre,8.366370301681654,0,0,0,0,1,4.46405658427687,-8.0425107,-34.9074638
apartment,5.993961427306569,6,4,4,Boa Viagem,9.998797732340453,0,0,0,0,1,0.03094776868688,-8.1364165,-34.9016825
apartment,3.713572066704308,1,1,1,Boa Viagem,7.495541943884256,0,1,0,0,1,0.5425408298715771,-8.1105394,-34.8946475
apartment,3.2188758248682006,1,1,1,Boa Viagem,7.3777589082278725,0,0,0,0,1,0.1754470591772869,-8.1383153,-34.9037576
apartment,4.787491742782046,3,4,2,Boa Viagem,8.216088098632316,0,0,1,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,5.056245805348308,4,4,2,Pina,9.011767474596178,0,1,0,0,1,1.1981077866653391,-8.0963033,-34.8946884
apartment,4.110873864173311,1,3,1,Encruzilhada,7.716460800176355,0,0,1,0,1,2.701825281371107,-8.0339219,-34.8908133
apartment,5.308267697401205,3,4,2,Parnamirim,8.556413904569519,0,0,0,0,0,5.347793314588808,-8.0331482,-34.9150779
apartment,4.110873864173311,2,3,1,Cordeiro,7.7406644019172415,0,0,1,0,1,7.160620631077424,-8.0472471,-34.932554203752645
apartment,4.605170185988092,3,3,2,Pina,8.411832675758411,0,1,0,0,1,0.2932672077363137,-8.0939317,-34.8836477
apartment,4.174387269895637,2,2,1,Boa Viagem,8.006367567650246,0,1,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,4.51085950651685,2,2,1,Madalena,7.600902459542082,0,0,0,0,0,4.556213693803973,-8.0537581,-34.9083686
apartment,4.700480365792417,3,3,1,Boa Viagem,7.8632667240095735,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,3.295836866004329,1,1,1,Boa Viagem,7.313220387090301,0,1,0,0,1,0.5459424387060171,-8.1233163,-34.9015662
apartment,4.007333185232471,2,2,1,Boa Viagem,8.160518247477505,0,1,0,0,1,0.2500003925559662,-8.1146877,-34.8928998
apartment,4.0943445622221,1,3,1,Encruzilhada,7.696212639346407,0,0,0,0,1,2.065377702830974,-8.0365417,-34.885474
apartment,4.394449154672439,1,3,2,Boa Viagem,8.310169021981912,0,0,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,5.298317366548036,1,4,0,Boa Viagem,7.549609165154532,0,0,0,0,0,0.7227681149373681,-8.1175024,-34.900879
apartment,3.912023005428146,2,2,1,Casa Forte,7.824046010856292,0,0,0,0,1,5.2954397225225245,-8.0413815,-34.9150591
apartment,4.564348191467836,1,3,2,Boa Viagem,8.411832675758411,0,1,0,0,1,0.0938971282652827,-8.1199395,-34.8957061
apartment,3.784189633918261,2,2,1,Parnamirim,8.160518247477505,0,1,0,0,1,4.620483066668919,-8.0344855,-34.908601
apartment,3.828641396489095,1,1,1,Boa Viagem,7.696212639346407,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,3.5553480614894135,1,1,1,Boa Viagem,7.9724660159745655,0,0,0,0,0,0.0920991959692865,-8.1018948,-34.8860013
apartment,4.912654885736052,6,4,2,Rosarinho,8.366370301681654,0,0,1,0,1,3.387136309347156,-8.0331253,-34.8970122
apartment,3.912023005428146,1,2,2,Casa Forte,7.919356190660617,0,0,0,0,1,5.2954397225225245,-8.0413815,-34.9150591
apartment,3.9512437185814275,2,2,1,Boa Viagem,7.782807262839695,0,0,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,3.6888794541139363,1,1,1,Boa Viagem,7.549609165154532,0,1,0,0,1,0.4344335675502966,-8.1097853,-34.8925737
apartment,4.382026634673881,3,3,1,Espinheiro,8.006367567650246,0,1,0,1,0,2.851794014755245,-8.0426365,-34.8927867
apartment,5.247024072160486,4,4,3,Pina,9.210340371976184,0,0,1,0,1,1.1981077866653391,-8.0963033,-34.8946884
apartment,3.912023005428146,1,2,0,Casa Amarela,6.345636360828596,0,0,0,0,0,6.289313907984812,-8.0239166,-34.9218056
apartment,4.564348191467836,1,3,2,Boa Viagem,8.411832675758411,0,0,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,3.9889840465642745,2,2,1,Boa Viagem,7.882314918980268,0,1,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,4.605170185988092,3,3,1,Tamarineira,7.8632667240095735,0,0,0,0,0,4.4840162903714695,-8.0327097,-34.9070755
apartment,4.174387269895637,1,3,1,Torre,7.649692623711514,0,0,0,0,1,4.993222680037368,-8.0478098,-34.9116778
apartment,3.9889840465642745,2,2,1,Boa Viagem,8.242756345714477,0,0,0,0,0,0.2500003925559662,-8.1146877,-34.8928998
apartment,4.382026634673881,2,3,2,Boa Viagem,7.3777589082278725,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,4.859812404361672,2,2,1,Boa Viagem,7.696212639346407,0,0,0,0,0,0.447764864138378,-8.1170247,-34.8976795
apartment,4.276666119016055,3,1,1,Boa Viagem,7.3777589082278725,0,0,0,0,0,0.4850600198879399,-8.1295422,-34.9034457
apartment,3.9512437185814275,1,1,1,Santo Amaro,7.600902459542082,0,1,0,0,1,2.600114963450155,-8.0456496,-34.8900026
apartment,4.499809670330265,2,3,1,Boa Viagem,7.962067308753666,0,0,0,1,1,0.999169717783504,-8.1256387,-34.9068085
apartment,4.07753744390572,1,2,1,Boa Viagem,7.944492163932159,0,0,0,0,1,0.1962171652176594,-8.1161778,-34.894659
apartment,5.0106352940962555,4,4,2,Boa Viagem,8.85366542803745,0,0,0,0,1,0.1200353374835375,-8.1396537,-34.9032052
apartment,3.8066624897703196,1,1,1,Boa Viagem,8.006367567650246,0,0,0,0,1,0.208980305139906,-8.1337535,-34.9025533
apartment,4.0943445622221,2,2,1,Boa Viagem,7.750614732770409,0,0,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,4.007333185232471,1,2,1,Boa Viagem,8.293799608846818,0,0,0,0,0,1.2644979036650392,-8.1266931,-34.9099144
apartment,5.049856007249537,4,4,2,Parnamirim,8.411832675758411,0,0,0,0,1,4.825364680755902,-8.0338866,-34.910396
apartment,4.787491742782046,1,3,1,Boa Viagem,7.8632667240095735,0,0,0,1,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,6.131226489483141,5,4,3,Boa Viagem,9.51044496442652,0,0,0,0,0,0.03094776868688,-8.1364165,-34.9016825
apartment,3.912023005428146,2,2,1,Boa Viagem,7.52294091807237,0,0,1,0,1,0.4179401969169574,-8.1063523,-34.8913002
apartment,3.5263605246161616,1,1,0,Passarinho,7.90100705199242,0,0,1,0,1,8.915792308739375,-7.9818033,-34.9231801
apartment,4.174387269895637,2,2,1,Boa Viagem,7.649692623711514,0,0,1,0,1,0.7952502806343071,-8.1329662,-34.9079636
apartment,4.23410650459726,2,2,1,Espinheiro,7.438383530044307,0,0,0,0,1,2.415643151413964,-8.0402276,-34.8889527
apartment,3.970291913552122,1,2,1,Boa Viagem,7.8632667240095735,0,0,0,0,0,0.6383989926404443,-8.1112125,-34.8959199
apartment,4.007333185232471,1,2,1,Pina,8.25582842728183,0,1,0,0,1,0.6590920908940096,-8.0974476,-34.8898222
apartment,5.135798437050262,2,4,3,Boa Viagem,8.66561319653451,0,0,0,0,0,0.1186666801945093,-8.108476,-34.8895188
apartment,4.74493212836325,3,3,2,Boa Viagem,8.177234885510194,0,0,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,3.912023005428146,1,2,2,Casa Forte,7.649692623711514,0,0,0,0,1,5.691941074711678,-8.0337811,-34.9183073
apartment,3.912023005428146,2,2,2,Casa Forte,7.7406644019172415,0,0,0,0,1,5.2954397225225245,-8.0413815,-34.9150591
apartment,4.787491742782046,2,3,2,Encruzilhada,7.090076835776092,0,0,0,0,0,2.8157163010960398,-8.0359396,-34.8922734
apartment,4.04305126783455,3,2,1,Boa Viagem,8.242756345714477,0,0,0,0,1,0.1194417231795106,-8.1402909,-34.9038613
apartment,4.465908118654584,3,3,2,Madalena,8.006367567650246,0,0,0,0,1,4.680627819661518,-8.0508853,-34.9082074
apartment,5.099866427824199,5,4,2,Boa Viagem,8.612503371220562,0,0,0,0,1,0.3028261791733712,-8.1439185,-34.9074365
apartment,4.1588830833596715,2,2,1,Cordeiro,7.047517221357296,0,0,0,1,0,6.5289645965988985,-8.0521474,-34.9287449
apartment,4.605170185988092,1,3,2,Madalena,7.90100705199242,0,0,0,0,1,4.218945514217477,-8.0547783,-34.9052173
apartment,3.4965075614664802,1,1,1,Espinheiro,7.600902459542082,0,1,1,0,1,2.5856434869896847,-8.0414796,-34.8904546
apartment,4.007333185232471,1,2,1,Pina,8.216088098632316,0,0,1,0,1,0.0329553595213586,-8.0973128,-34.8834512
apartment,4.0943445622221,2,3,1,Tamarineira,7.601402334583733,0,0,1,0,1,4.425128277857523,-8.02788965,-34.90534512241111
apartment,4.31748811353631,3,2,1,Boa Viagem,7.90100705199242,0,0,0,0,0,0.5218755620949955,-8.1141376,-34.8968602
apartment,3.784189633918261,1,2,1,Parnamirim,8.159946655578548,0,1,1,0,1,4.825364680755902,-8.0338866,-34.910396
apartment,3.5553480614894135,1,1,1,Boa Viagem,7.549609165154532,0,0,1,0,1,0.5964610273772194,-8.1169757,-34.8991645
apartment,4.356708826689592,1,2,1,Boa Viagem,7.315883504509785,0,0,0,1,0,1.0800145534751249,-8.1258367,-34.90772
apartment,5.697093486505405,5,4,4,Espinheiro,8.716044050161402,0,0,1,0,1,2.828012049452671,-8.045166,-34.8921937
apartment,5.017279836814924,5,4,3,Casa Forte,8.517193191416238,0,0,0,0,1,5.984225635146894,-8.0316933,-34.9206995
apartment,3.6375861597263857,1,1,1,Boa Viagem,7.549609165154532,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,4.31748811353631,3,3,1,Torre,7.749322464660356,0,0,1,0,1,4.656543448921881,-8.0447928,-34.9090221
apartment,3.4011973816621555,1,1,1,Boa Viagem,7.495541943884256,0,1,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,4.584967478670572,3,3,2,Boa Viagem,8.22389538017882,0,0,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,3.8066624897703196,1,1,1,Boa Viagem,7.696212639346407,0,1,0,0,1,0.0938971282652827,-8.1199395,-34.8957061
apartment,3.912023005428146,1,2,1,Torre,7.438383530044307,0,0,0,1,0,4.626841628228466,-8.047381,-34.908379
apartment,4.174387269895637,1,2,1,Torre,7.495541943884256,0,0,1,0,1,4.459669787948076,-8.0459628,-34.9070714
apartment,3.9512437185814275,2,2,1,Boa Viagem,7.783224016336037,0,0,0,0,1,1.2011400607454108,-8.1218871,-34.9073848
apartment,5.0106352940962555,3,3,2,Boa Viagem,8.902455592206882,0,1,1,0,0,0.0938971282652827,-8.1199395,-34.8957061
apartment,4.0943445622221,2,2,1,Pina,7.824046010856292,0,0,0,0,1,0.9871099227246228,-8.0868628,-34.8897746
apartment,5.41610040220442,5,4,3,Boa Viagem,8.935903526274423,0,0,1,0,0,0.1194417231795106,-8.1402909,-34.9038613
apartment,3.912023005428146,2,2,1,Tamarineira,7.532623618788788,0,0,0,1,1,4.712066950527484,-8.0274886,-34.9079446
apartment,4.31748811353631,3,3,1,Encruzilhada,7.937374696163295,0,0,1,0,1,3.0608333136318544,-8.0367258,-34.8946215
apartment,4.787491742782046,2,3,2,Boa Viagem,8.699514748210191,0,0,0,0,0,0.03094776868688,-8.1364165,-34.9016825
apartment,4.700480365792417,2,3,1,Jaqueira,7.824046010856292,0,0,0,0,0,4.002871144557614,-8.0367434,-34.9032101
apartment,4.04305126783455,2,2,1,Engenho do Meio,7.295735072749282,0,0,1,0,1,7.501613725464031,-8.0521122,-34.938576
apartment,5.099866427824199,4,3,2,Boa Viagem,8.411832675758411,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,4.060443010546419,2,2,1,Casa Forte,7.937374696163295,0,0,0,0,0,5.597965440904693,-8.0309812,-34.9170309
apartment,3.4657359027997265,1,1,1,Rosarinho,7.549609165154532,0,0,1,0,1,3.3378997036049083,-8.0340223,-34.8967448
apartment,4.499809670330265,2,2,1,Pina,7.7406644019172415,0,1,0,0,0,1.1981077866653391,-8.0963033,-34.8946884
apartment,4.0943445622221,1,2,1,Iputinga,6.907755278982137,0,0,0,0,0,7.493961971058455,-8.0468657,-34.935822
apartment,5.393627546352362,4,4,2,Boa Viagem,8.612503371220562,0,0,0,0,0,0.0938971282652827,-8.1199395,-34.8957061
apartment,4.74493212836325,4,3,0,Boa Viagem,8.204945165019208,0,0,1,0,1,0.565985637097278,-8.123483,-34.9018221
